CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
CYP,1.973779389315957,-0.6600403409332286,0.4223486915944477,1.6268473707862305,1.4002822999684676,0.3475073799205212,1.1797015079642006,0.7607821712615233,-1.3845320081507029,1.0784009531306589,-0.37437415133563867,1.096557019880544,-0.4585949293293856,-0.09698207226986255,0.20769792075287663,-0.08952855372784185,-0.4173641779144564,-0.17906424530656123,0.21723117882204132,0.022855992583619828,0.042045345060369194,0.09280680561124706,0.0746732429025199
CZE,2.325309039131927,-1.6688786635292832,0.7460634981195556,-0.6702836591574941,1.5394543639982032,0.31532434742410004,-1.1635970740788422,-0.39869128778103646,0.49262557148630953,-0.40639633931843017,0.656329954416985,-0.088266305997726,-0.43946025146751483,-0.03020314568757109,0.37838727362637525,-0.15320169575046028,0.017824731719698554,-0.08723729765547288,0.10451971217846609,-0.10431676365767104,-0.013787184977439521,0.017814264704782992,0.032867789697112806
DEU,2.178905409845219,-3.0903665450790014,-1.0949584314354222,0.07655107054342086,1.9885811013056909,0.12626336276862915,-0.28677108959309283,0.07070131917240464,0.026004794114015083,-0.2593545194077047,-0.00088528259617546,1.2232602170831404,-0.44721534578488165,-0.770958513832112,-0.028708407296626826,0.15740603106945902,0.40359282174623884,-0.25801101381928343,0.1285715201666612,0.11554129547235531,-0.08108911158951314,-0.018368517641165802,-0.01200229496488018
DMA,-0.20580711626176693,0.044000162286280634,-0.6043955472386706,0.7179598239394556,0.8429883453050535,0.17516571506092488,-0.8098916274031148,-0.43453602388235374,0.8276241581739964,-0.6563710279568018,0.00697699203098842,-0.563127876209366,-0.44381950067340786,-0.19645167976258632,-0.7398768115702394,0.13819183829348092,-0.2133698612924898,-0.02091018866323967,-0.0811554140213539,0.03829056725876662,0.03596708002921628,0.10513437446233927,0.008507412437110852
DNK,4.55465077014711,-3.455869081603485,-0.31234463637744514,0.3111427899827141,0.3129248590307701,1.7004360360193078,-0.8454452554418778,0.22001564670557375,-1.2814111177478273,-0.31340554973617896,-0.6662200722805718,0.34005771471159396,-0.1629685342079481,-0.43264516388121127,0.5075441415008266,-0.05081631808839753,-0.4529247819054613,-0.07838218678616275,-0.06045280448307062,0.06959463372633118,0.21733875423676932,-0.07854059845774346,0.011111903696822856
DOM,-1.4955492370103178,0.7110509694145402,-0.24534925256119874,0.9942135752058134,-0.5709309674618228,-1.284764723455467,-0.17014228833265058,-0.39514497938319976,0.4569183198589264,0.8638159553544245,0.9738407745200532,-0.026241585320054064,0.012434675237004996,0.15969066216985475,-0.00976226040156603,-0.38237213987722096,-0.1068072380092152,0.14504217589353682,0.1211282351902818,-0.14055669724975303,0.0364372497423184,0.024146435382125554,-0.0003192045379950258
DZA,-1.8710115019801816,0.5488892524376983,0.19770327684847838,-0.010885863235464826,0.7025715947260246,-0.2969395063666075,0.44311043716930165,0.11041475320938947,-0.7955677442509099,0.4673975791582582,0.23810090080192778,0.16749948463498107,0.16235484759477778,-0.02394441604930411,0.050308135092398475,0.008525527398429784,-0.22112762577641745,-0.07020440830776487,-0.03223398453401461,0.09422312494156318,-0.30170339760471526,0.19653575393312064,-0.010233806497743773
ECU,-1.7043595855207871,0.16677285024667302,-0.3493724178708522,-0.09152604496513894,-0.682140934589137,-0.8837499411728685,0.09522137454719093,1.0526140507754582,-0.3760411492188222,-0.13142207024989544,0.43016080415033153,-0.25193831774138237,-0.043661753989354735,0.24003274702531135,0.03810946474096983,0.05005473947121538,-0.08061515237718818,-0.025386702931464212,-0.1165451720205457,-0.04268232712968571,-0.023910115594522153,0.010947859375750251,-0.005481306314141662
EGY,-1.0697482577400694,0.7360041258141715,0.41430300234576156,0.3742054039882207,0.4597449680136286,-0.7665552807908196,0.7430248660082742,0.32038866273441446,-0.7839613807049872,1.2363529051620405,0.14147501583153932,0.20715709294030402,-0.29123795981029066,0.36043160495073073,-0.07453468214723187,-0.12001476414072085,-0.06432596133671112,0.08783588532627953,0.0014398410586318384,-0.04113066840660847,0.46582545228733896,-0.1817256440926383,-0.050248301832986786
ERI,-2.5288629007137895,0.4720557249886616,0.6302269150424715,-1.8609219569403257,-0.26398241105034614,0.34095779437468515,0.6464757168108576,-0.44668715136713694,0.869207451145208,0.6623159627814915,-0.24694840722444766,1.0934451956861195,0.04522833674830603,-0.22479657753529123,-0.006808223017517255,0.11410825408009542,0.2306592563597805,0.03551867917766235,-0.12133025352825594,0.03830444255289597,0.08211373910795924,-0.05959808648170321,-0.008950922045653962
ESP,1.3282706975253011,-1.6784273144929192,-0.7678897741526928,2.255569298757926,0.35871068981413484,-0.017706455443179097,-0.459631741574165,-0.63521535216286,-0.3803743553692211,2.4327499122955887,1.1982614293424605,0.49045008751600416,0.4563679596730044,0.06035673586792571,0.3152846561669156,0.043373688618868034,0.3942994068569409,-0.05454543605055519,-0.21522430292589229,0.003308974964922639,-0.10612619002030294,0.017069337677053306,0.015177008005716839
EST,3.9670583033004854,-0.4672885485508139,1.004660760816247,0.24053595128847755,-0.6001841781097653,-0.09026807170288993,-0.7669900226663245,0.24594161973022727,-0.363381354812307,-0.2978498362453642,0.2957351539264146,0.019163365848369467,0.22555746749958128,0.8112975798974724,-1.1832527028734894,0.2536710286076645,0.17771259506034878,-0.3262009405094732,-0.21267415721234784,-0.41689133911207343,-0.09537786862131443,0.006164805348864562,-0.15029482769103925
ETH,-2.328316376354148,0.4919394878836645,0.8210267451042256,-1.5729199816025492,1.2941324101408451,0.8361576728193681,0.07045550275834152,-0.8111598586295323,-0.2324307049046617,-0.2598248784698504,-0.45256094506378297,0.2711974957047772,-0.0049944832255973395,-0.19023153458384107,0.16611903529555735,-0.0073133682738448615,-0.2391432472663044,-0.04077424832887094,-0.14958640607984672,0.09888917622311015,-0.03597831719427424,0.02677166985349726,-0.009890795259434666
FIN,3.911907611235948,-2.594106219911766,-0.4599186851591797,0.3763456775566138,1.8200441922009964,0.8989052812059045,-0.3775202282705251,0.2316352460173273,-1.479739969862367,0.2793071349595286,0.03458632116747627,0.3331567010759664,0.06862394404848905,-0.31337569969161216,-0.26283081409068343,-0.14809231643070583,0.07605704222488498,-0.012496014927589104,0.2994035195295344,-0.16878570753020558,0.06032103199056285,0.007119272718010992,0.040543181298311165
FJI,-1.7246211128736,0.24152020875094352,-0.3163178186592972,0.12243875049671357,0.3797183121806244,-0.3313347565885066,-0.14245792609243216,-0.26251530153555436,-0.23528100537637645,-0.09097174945660923,0.4867863001268972,0.004810955424237288,-0.1714946525730469,-0.25443639629647746,-0.31766545777999894,-0.45757241641928226,-0.04597924893382511,0.016174413061678657,0.11530708826803777,-0.08806883239889238,-0.05937216329201828,0.08626977841048311,0.03812592678345517
FRA,2.44586786968535,-3.468711636601246,-1.0409806587058343,0.12044238984992278,0.7821691782479105,0.8914494978777838,-0.1760153484605632,0.6279384326368057,0.2662053742000971,0.954491095116227,-0.1298383417002358,1.4100159033765556,-0.38588759389058613,-0.37183878531741726,0.20144202759566585,0.45242476147671906,0.1914257556412114,-0.40478237322689953,0.1774104051857187,0.06203707220047683,0.014690139214352768,-0.060341131244287145,-0.02942206802346301
FRO,14.523916376706213,16.729729605920227,-11.419006408517005,-4.8400354227353315,1.2640514217407113,1.2837526322167105,-0.8316930660379512,0.4457163049345296,-0.19436882413453424,0.5361980048244477,1.0857067247472219,0.2607233987905318,-0.033070306691867155,0.34718189004429095,0.8282502941078204,-0.18025683841441112,0.04265321416634819,-0.04939021946060133,0.011433970709518328,0.10033992644104009,0.059118655084387385,-0.01964177547483156,0.0035558153834321397
GAB,-2.37871533454778,0.7494096467274112,-0.060322196698812384,1.0314213605457636,0.4518711015129127,0.5225327088149542,0.08870877112202916,-1.348358416160204,0.3470762054680633,1.1272082618462134,0.5727671122713389,0.28559581787735233,0.7531382570267077,-0.1987876703117258,0.24874069168378293,-0.4496804064202959,-0.21997131283607257,0.039366118885914736,-0.060376814410502314,0.030961728508689248,-0.15802397712575036,0.07058085650683305,0.008575904265864631
